symbol,Date,Adj Close
ODFL,2016-01-01,35.64836883544922
ODFL,2016-02-01,41.97443771362305
ODFL,2016-03-01,45.26425552368164
ODFL,2016-04-01,42.943180084228516
ODFL,2016-05-01,41.83790969848633
ODFL,2016-06-01,39.21124267578125
ODFL,2016-07-01,45.290260314941406
ODFL,2016-08-01,46.245994567871094
ODFL,2016-09-01,44.60758972167969
ODFL,2016-10-01,48.554073333740234
ODFL,2016-11-01,56.75910568237305
ODFL,2016-12-01,55.77737045288086
ODFL,2017-01-01,57.396270751953125
ODFL,2017-02-01,59.658836364746094
ODFL,2017-03-01,55.63432312011719
ODFL,2017-04-01,57.61323547363281
ODFL,2017-05-01,58.1339111328125
ODFL,2017-06-01,61.986942291259766
ODFL,2017-07-01,62.49245071411133
ODFL,2017-08-01,65.09221649169922
ODFL,2017-09-01,71.74480438232422
ODFL,2017-10-01,79.00423431396484
ODFL,2017-11-01,84.29376983642578
ODFL,2017-12-01,85.8004379272461
ODFL,2018-01-01,95.59342956542969
ODFL,2018-02-01,90.67832946777344
ODFL,2018-03-01,95.93285369873047
ODFL,2018-04-01,87.45740509033203
ODFL,2018-05-01,101.89640045166016
ODFL,2018-06-01,97.3229751586914
ODFL,2018-07-01,95.99271392822266
ODFL,2018-08-01,99.6545639038086
ODFL,2018-09-01,105.44812774658203
ODFL,2018-10-01,85.35363006591797
ODFL,2018-11-01,89.48323059082031
ODFL,2018-12-01,80.81828308105469
ODFL,2019-01-01,89.04893493652344
ODFL,2019-02-01,98.77075958251953
ODFL,2019-03-01,94.59114074707031
ODFL,2019-04-01,97.9066390991211
ODFL,2019-05-01,86.86195373535156
ODFL,2019-06-01,97.89351654052734
ODFL,2019-07-01,109.65689849853516
ODFL,2019-08-01,107.54232788085938
ODFL,2019-09-01,111.6204833984375
ODFL,2019-10-01,119.69744873046875
ODFL,2019-11-01,125.94923400878906
ODFL,2019-12-01,124.75934600830078
ODFL,2020-01-01,129.1173553466797
ODFL,2020-02-01,127.51841735839844
ODFL,2020-03-01,129.55160522460938
ODFL,2020-04-01,143.5640411376953
ODFL,2020-05-01,169.0575408935547
ODFL,2020-06-01,167.5753631591797
ODFL,2020-07-01,180.8096466064453
ODFL,2020-08-01,199.956787109375
ODFL,2020-09-01,178.9305419921875
ODFL,2020-10-01,188.41641235351562
ODFL,2020-11-01,201.27310180664062
ODFL,2020-12-01,193.1770477294922
ODFL,2021-01-01,192.15090942382812
ODFL,2021-02-01,212.72293090820312
ODFL,2021-03-01,238.11851501464844
ODFL,2021-04-01,255.5842742919922
ODFL,2021-05-01,263.1583251953125
ODFL,2021-06-01,251.60890197753906
ODFL,2021-07-01,267.0275573730469
ODFL,2021-08-01,286.44329833984375
ODFL,2021-09-01,283.9180908203125
ODFL,2021-10-01,338.88885498046875
ODFL,2021-11-01,352.6092834472656
ODFL,2021-12-01,355.99542236328125
ODFL,2022-01-01,299.9210205078125
ODFL,2022-02-01,311.94049072265625
ODFL,2022-03-01,296.692626953125
ODFL,2022-04-01,278.5222473144531
ODFL,2022-05-01,256.7669982910156
ODFL,2022-06-01,255.10797119140625
ODFL,2022-07-01,302.1219482421875
ODFL,2022-08-01,270.16876220703125
ODFL,2022-09-01,247.63230895996094
ODFL,2022-10-01,273.645751953125
ODFL,2022-11-01,301.55841064453125
ODFL,2022-12-01,282.7938537597656
ODFL,2023-01-01,332.4261169433594
ODFL,2023-02-01,338.43145751953125
ODFL,2023-03-01,340.4052429199219
ODFL,2023-04-01,319.9813537597656
ODFL,2023-05-01,310.0440368652344
ODFL,2023-06-01,369.27838134765625
ODFL,2023-07-01,419.489990234375
ODFL,2023-08-01,427.3699951171875
ODFL,2023-09-01,435.8699951171875
GILD,2000-01-01,1.1081085205078125
GILD,2000-02-01,1.8108470439910889
GILD,2000-03-01,1.5001628398895264
GILD,2000-04-01,1.28268301486969
GILD,2000-05-01,1.2945188283920288
GILD,2000-06-01,1.6836137771606445
GILD,2000-07-01,1.75462806224823
GILD,2000-08-01,2.556490182876587
GILD,2000-09-01,2.5964345932006836
GILD,2000-10-01,2.0357232093811035
GILD,2000-11-01,1.9277238845825195
GILD,2000-12-01,1.963230848312378
GILD,2001-01-01,1.6022439002990723
GILD,2001-02-01,1.769422173500061
GILD,2001-03-01,1.5386282205581665
GILD,2001-04-01,2.318831205368042
GILD,2001-05-01,2.4499692916870117
GILD,2001-06-01,2.754854679107666
GILD,2001-07-01,2.428191661834717
GILD,2001-08-01,2.8741581439971924
GILD,2001-09-01,2.659222364425659
GILD,2001-10-01,2.977837324142456
GILD,2001-11-01,3.418595790863037
GILD,2001-12-01,3.111342668533325
GILD,2002-01-01,3.097140312194824
GILD,2002-02-01,3.3357458114624023
GILD,2002-03-01,3.4077062606811523
GILD,2002-04-01,2.946591854095459
GILD,2002-05-01,3.376460552215576
GILD,2002-06-01,3.113236665725708
GILD,2002-07-01,2.8850462436676025
GILD,2002-08-01,3.0374886989593506
GILD,2002-09-01,3.174781322479248
GILD,2002-10-01,3.2893505096435547
GILD,2002-11-01,3.7324745655059814
GILD,2002-12-01,3.2192835807800293
GILD,2003-01-01,3.3045003414154053
GILD,2003-02-01,3.2192835807800293
GILD,2003-03-01,3.975815534591675
GILD,2003-04-01,4.3687567710876465
GILD,2003-05-01,4.948227882385254
GILD,2003-06-01,5.259741306304932
GILD,2003-07-01,6.4603447914123535
GILD,2003-08-01,6.313584327697754
GILD,2003-09-01,5.306137561798096
GILD,2003-10-01,5.165055751800537
GILD,2003-11-01,5.55610466003418
GILD,2003-12-01,5.51823091506958
GILD,2004-01-01,5.1896748542785645
GILD,2004-02-01,5.138543605804443
GILD,2004-03-01,5.250272274017334
GILD,2004-04-01,5.770092487335205
GILD,2004-05-01,6.185759544372559
GILD,2004-06-01,6.3438801765441895
GILD,2004-07-01,6.120428085327148
GILD,2004-08-01,6.545561790466309
GILD,2004-09-01,7.078635215759277
GILD,2004-10-01,6.557870388031006
GILD,2004-11-01,6.525676727294922
GILD,2004-12-01,6.626044273376465
GILD,2005-01-01,6.2681355476379395
GILD,2005-02-01,6.542718887329102
GILD,2005-03-01,6.779430866241455
GILD,2005-04-01,7.027506351470947
GILD,2005-05-01,7.72628116607666
GILD,2005-06-01,8.330368995666504
GILD,2005-07-01,8.485651969909668
GILD,2005-08-01,8.142892837524414
GILD,2005-09-01,9.233660697937012
GILD,2005-10-01,8.947714805603027
GILD,2005-11-01,9.599145889282227
GILD,2005-12-01,9.95516300201416
GILD,2006-01-01,11.52692985534668
GILD,2006-02-01,11.792045593261719
GILD,2006-03-01,11.782576560974121
GILD,2006-04-01,10.888752937316895
GILD,2006-05-01,10.856561660766602
GILD,2006-06-01,11.203106880187988
GILD,2006-07-01,11.650017738342285
GILD,2006-08-01,12.006032943725586
GILD,2006-09-01,13.02294635772705
GILD,2006-10-01,13.04757022857666
GILD,2006-11-01,12.490818977355957
GILD,2006-12-01,12.295771598815918
GILD,2007-01-01,12.180253028869629
GILD,2007-02-01,13.551290512084961
GILD,2007-03-01,14.486776351928711
GILD,2007-04-01,15.475287437438965
GILD,2007-05-01,15.674123764038086
GILD,2007-06-01,14.695077896118164
GILD,2007-07-01,14.10046100616455
GILD,2007-08-01,13.774744987487793
GILD,2007-09-01,15.479071617126465
GILD,2007-10-01,17.49396324157715
GILD,2007-11-01,17.626529693603516
GILD,2007-12-01,17.425792694091797
GILD,2008-01-01,17.304595947265625
GILD,2008-02-01,17.921939849853516
GILD,2008-03-01,19.516433715820312
GILD,2008-04-01,19.603540420532227
GILD,2008-05-01,20.951852798461914
GILD,2008-06-01,20.05424690246582
GILD,2008-07-01,20.444345474243164
GILD,2008-08-01,19.95198631286621
GILD,2008-09-01,17.281871795654297
GILD,2008-10-01,17.365192413330078
GILD,2008-11-01,16.96373176574707
GILD,2008-12-01,19.368724822998047
GILD,2009-01-01,19.228593826293945
GILD,2009-02-01,16.96751594543457
GILD,2009-03-01,17.543203353881836
GILD,2009-04-01,17.34625816345215
GILD,2009-05-01,16.323659896850586
GILD,2009-06-01,17.740144729614258
GILD,2009-07-01,18.531705856323242
GILD,2009-08-01,17.065990447998047
GILD,2009-09-01,17.61137580871582
GILD,2009-10-01,16.115354537963867
GILD,2009-11-01,17.463666915893555
GILD,2009-12-01,16.388042449951172
GILD,2010-01-01,18.28173828125
GILD,2010-02-01,18.031774520874023
GILD,2010-03-01,17.221271514892578
GILD,2010-04-01,15.039735794067383
GILD,2010-05-01,13.6043119430542
GILD,2010-06-01,12.983181953430176
GILD,2010-07-01,12.619593620300293
GILD,2010-08-01,12.055270195007324
GILD,2010-09-01,13.48690414428711
GILD,2010-10-01,15.024584770202637
GILD,2010-11-01,13.823982238769531
GILD,2010-12-01,13.725509643554688
GILD,2011-01-01,14.536008834838867
GILD,2011-02-01,14.76325798034668
GILD,2011-03-01,16.085060119628906
GILD,2011-04-01,14.710235595703125
GILD,2011-05-01,15.808574676513672
GILD,2011-06-01,15.683594703674316
GILD,2011-07-01,16.043397903442383
GILD,2011-08-01,15.104122161865234
GILD,2011-09-01,14.695077896118164
GILD,2011-10-01,15.778275489807129
GILD,2011-11-01,15.09276008605957
GILD,2011-12-01,15.501795768737793
GILD,2012-01-01,18.505199432373047
GILD,2012-02-01,17.24778175354004
GILD,2012-03-01,18.505199432373047
GILD,2012-04-01,19.702014923095703
GILD,2012-05-01,18.918025970458984
GILD,2012-06-01,19.4217472076416
GILD,2012-07-01,20.576902389526367
GILD,2012-08-01,21.849464416503906
GILD,2012-09-01,25.12177276611328
GILD,2012-10-01,25.443708419799805
GILD,2012-11-01,28.40544319152832
GILD,2012-12-01,27.818391799926758
GILD,2013-01-01,29.882526397705078
GILD,2013-02-01,32.35948944091797
GILD,2013-03-01,37.07100296020508
GILD,2013-04-01,38.35870361328125
GILD,2013-05-01,41.26742172241211
GILD,2013-06-01,38.8359260559082
GILD,2013-07-01,46.509178161621094
GILD,2013-08-01,45.653228759765625
GILD,2013-09-01,47.62266159057617
GILD,2013-10-01,53.91731262207031
GILD,2013-11-01,56.666961669921875
GILD,2013-12-01,56.88663101196289
GILD,2014-01-01,61.090641021728516
GILD,2014-02-01,62.71166229248047
GILD,2014-03-01,53.67493438720703
GILD,2014-04-01,59.45448684692383
GILD,2014-05-01,61.51482391357422
GILD,2014-06-01,62.80253982543945
GILD,2014-07-01,69.34716796875
GILD,2014-08-01,81.4743881225586
GILD,2014-09-01,80.63359069824219
GILD,2014-10-01,84.83760070800781
GILD,2014-11-01,75.99022674560547
GILD,2014-12-01,71.39991760253906
GILD,2015-01-01,79.40647888183594
GILD,2015-02-01,78.4217529296875
GILD,2015-03-01,74.33138275146484
GILD,2015-04-01,76.13416290283203
GILD,2015-05-01,85.04212188720703
GILD,2015-06-01,88.68556213378906
GILD,2015-07-01,89.5998306274414
GILD,2015-08-01,79.87657165527344
GILD,2015-09-01,74.64624786376953
GILD,2015-10-01,82.52656555175781
GILD,2015-11-01,80.870361328125
GILD,2015-12-01,77.22984313964844
GILD,2016-01-01,63.62042999267578
GILD,2016-02-01,66.87808990478516
GILD,2016-03-01,70.41170501708984
GILD,2016-04-01,67.9397964477539
GILD,2016-05-01,67.0540771484375
GILD,2016-06-01,64.25052642822266
GILD,2016-07-01,61.55268096923828
GILD,2016-08-01,60.70845413208008
GILD,2016-09-01,61.2816162109375
GILD,2016-10-01,57.37482452392578
GILD,2016-11-01,57.42939376831055
GILD,2016-12-01,55.800785064697266
GILD,2017-01-01,56.81882858276367
GILD,2017-02-01,55.273860931396484
GILD,2017-03-01,53.26617431640625
GILD,2017-04-01,54.173927307128906
GILD,2017-05-01,51.2814826965332
GILD,2017-06-01,55.936248779296875
GILD,2017-07-01,60.61646270751953
GILD,2017-08-01,66.68688201904297
GILD,2017-09-01,64.54389953613281
GILD,2017-10-01,60.08967208862305
GILD,2017-11-01,59.94538497924805
GILD,2017-12-01,57.428287506103516
GILD,2018-01-01,67.6352767944336
GILD,2018-02-01,63.54325866699219
GILD,2018-03-01,60.847537994384766
GILD,2018-04-01,58.70973587036133
GILD,2018-05-01,54.78383255004883
GILD,2018-06-01,57.579917907714844
GILD,2018-07-01,63.771392822265625
GILD,2018-08-01,62.05070495605469
GILD,2018-09-01,63.26336669921875
GILD,2018-10-01,56.29830551147461
GILD,2018-11-01,59.403053283691406
GILD,2018-12-01,51.649444580078125
GILD,2019-01-01,58.29705047607422
GILD,2019-02-01,54.141902923583984
GILD,2019-03-01,54.13358688354492
GILD,2019-04-01,54.68252182006836
GILD,2019-05-01,52.33681106567383
GILD,2019-06-01,56.80120086669922
GILD,2019-07-01,55.610694885253906
GILD,2019-08-01,53.93016815185547
GILD,2019-09-01,53.79435729980469
GILD,2019-10-01,54.57951736450195
GILD,2019-11-01,57.603614807128906
GILD,2019-12-01,55.66750717163086
GILD,2020-01-01,54.650569915771484
GILD,2020-02-01,59.977264404296875
GILD,2020-03-01,64.64677429199219
GILD,2020-04-01,73.31327819824219
GILD,2020-05-01,67.92823028564453
GILD,2020-06-01,67.15145874023438
GILD,2020-07-01,61.2243766784668
GILD,2020-08-01,58.776458740234375
GILD,2020-09-01,55.64171600341797
GILD,2020-10-01,51.74026107788086
GILD,2020-11-01,53.982479095458984
GILD,2020-12-01,51.83812713623047
GILD,2021-01-01,59.029693603515625
GILD,2021-02-01,55.25035858154297
GILD,2021-03-01,58.15684509277344
GILD,2021-04-01,57.76308059692383
GILD,2021-05-01,60.165706634521484
GILD,2021-06-01,62.668434143066406
GILD,2021-07-01,62.79802322387695
GILD,2021-08-01,66.92692565917969
GILD,2021-09-01,64.2325668334961
GILD,2021-10-01,60.26362228393555
GILD,2021-11-01,64.02545928955078
GILD,2021-12-01,67.44361877441406
GILD,2022-01-01,64.44123840332031
GILD,2022-02-01,56.67224884033203
GILD,2022-03-01,55.780879974365234
GILD,2022-04-01,56.38737106323242
GILD,2022-05-01,61.623207092285156
GILD,2022-06-01,58.73447036743164
GILD,2022-07-01,57.48644256591797
GILD,2022-08-01,61.065513610839844
GILD,2022-09-01,59.352943420410156
GILD,2022-10-01,76.34371948242188
GILD,2022-11-01,85.46098327636719
GILD,2022-12-01,83.53439331054688
GILD,2023-01-01,82.35330200195312
GILD,2023-02-01,79.00775909423828
GILD,2023-03-01,81.4016342163086
GILD,2023-04-01,81.4240493774414
GILD,2023-05-01,76.20443725585938
GILD,2023-06-01,76.33319091796875
GILD,2023-07-01,76.13999938964844
GILD,2023-08-01,76.4800033569336
GILD,2023-09-01,76.6500015258789
SNPS,2000-01-01,23.09375
SNPS,2000-02-01,19.96875
SNPS,2000-03-01,24.375
SNPS,2000-04-01,21.0
SNPS,2000-05-01,23.65625
SNPS,2000-06-01,17.28125
SNPS,2000-07-01,16.28125
SNPS,2000-08-01,18.53125
SNPS,2000-09-01,18.9375
SNPS,2000-10-01,17.4375
SNPS,2000-11-01,19.5
SNPS,2000-12-01,23.71875
SNPS,2001-01-01,26.0
SNPS,2001-02-01,27.15625
SNPS,2001-03-01,23.46875
SNPS,2001-04-01,28.71500015258789
SNPS,2001-05-01,28.440000534057617
SNPS,2001-06-01,24.19499969482422
SNPS,2001-07-01,25.875
SNPS,2001-08-01,23.06999969482422
SNPS,2001-09-01,20.05500030517578
SNPS,2001-10-01,23.5
SNPS,2001-11-01,27.514999389648438
SNPS,2001-12-01,29.53499984741211
SNPS,2002-01-01,25.940000534057617
SNPS,2002-02-01,23.549999237060547
SNPS,2002-03-01,27.579999923706055
SNPS,2002-04-01,22.55500030517578
SNPS,2002-05-01,25.219999313354492
SNPS,2002-06-01,27.405000686645508
SNPS,2002-07-01,21.385000228881836
SNPS,2002-08-01,21.575000762939453
SNPS,2002-09-01,19.075000762939453
SNPS,2002-10-01,18.924999237060547
SNPS,2002-11-01,25.989999771118164
SNPS,2002-12-01,23.075000762939453
SNPS,2003-01-01,19.334999084472656
SNPS,2003-02-01,20.389999389648438
SNPS,2003-03-01,21.28499984741211
SNPS,2003-04-01,24.30500030517578
SNPS,2003-05-01,30.645000457763672
SNPS,2003-06-01,30.96500015258789
SNPS,2003-07-01,31.295000076293945
SNPS,2003-08-01,34.10499954223633
SNPS,2003-09-01,30.90999984741211
SNPS,2003-10-01,31.719999313354492
SNPS,2003-11-01,29.959999084472656
SNPS,2003-12-01,33.86000061035156
SNPS,2004-01-01,35.290000915527344
SNPS,2004-02-01,29.6200008392334
SNPS,2004-03-01,28.729999542236328
SNPS,2004-04-01,26.729999542236328
SNPS,2004-05-01,29.600000381469727
SNPS,2004-06-01,28.43000030517578
SNPS,2004-07-01,25.25
SNPS,2004-08-01,15.960000038146973
SNPS,2004-09-01,15.760000228881836
SNPS,2004-10-01,16.239999771118164
SNPS,2004-11-01,17.6299991607666
SNPS,2004-12-01,19.549999237060547
SNPS,2005-01-01,17.0
SNPS,2005-02-01,18.100000381469727
SNPS,2005-03-01,18.100000381469727
SNPS,2005-04-01,16.440000534057617
SNPS,2005-05-01,18.06999969482422
SNPS,2005-06-01,16.670000076293945
SNPS,2005-07-01,18.510000228881836
SNPS,2005-08-01,19.0
SNPS,2005-09-01,18.899999618530273
SNPS,2005-10-01,18.950000762939453
SNPS,2005-11-01,19.56999969482422
SNPS,2005-12-01,20.059999465942383
SNPS,2006-01-01,22.110000610351562
SNPS,2006-02-01,21.8700008392334
SNPS,2006-03-01,22.350000381469727
SNPS,2006-04-01,21.829999923706055
SNPS,2006-05-01,20.43000030517578
SNPS,2006-06-01,18.770000457763672
SNPS,2006-07-01,17.899999618530273
SNPS,2006-08-01,18.959999084472656
SNPS,2006-09-01,19.719999313354492
SNPS,2006-10-01,22.510000228881836
SNPS,2006-11-01,25.549999237060547
SNPS,2006-12-01,26.729999542236328
SNPS,2007-01-01,26.600000381469727
SNPS,2007-02-01,25.579999923706055
SNPS,2007-03-01,26.229999542236328
SNPS,2007-04-01,27.65999984741211
SNPS,2007-05-01,26.520000457763672
SNPS,2007-06-01,26.43000030517578
SNPS,2007-07-01,24.459999084472656
SNPS,2007-08-01,27.31999969482422
SNPS,2007-09-01,27.079999923706055
SNPS,2007-10-01,28.260000228881836
SNPS,2007-11-01,24.610000610351562
SNPS,2007-12-01,25.93000030517578
SNPS,2008-01-01,22.020000457763672
SNPS,2008-02-01,23.209999084472656
SNPS,2008-03-01,22.709999084472656
SNPS,2008-04-01,23.110000610351562
SNPS,2008-05-01,26.350000381469727
SNPS,2008-06-01,23.899999618530273
SNPS,2008-07-01,24.020000457763672
SNPS,2008-08-01,21.530000686645508
SNPS,2008-09-01,19.950000762939453
SNPS,2008-10-01,18.280000686645508
SNPS,2008-11-01,16.030000686645508
SNPS,2008-12-01,18.520000457763672
SNPS,2009-01-01,18.5
SNPS,2009-02-01,18.6299991607666
SNPS,2009-03-01,20.729999542236328
SNPS,2009-04-01,21.780000686645508
SNPS,2009-05-01,19.479999542236328
SNPS,2009-06-01,19.510000228881836
SNPS,2009-07-01,19.979999542236328
SNPS,2009-08-01,21.229999542236328
SNPS,2009-09-01,22.420000076293945
SNPS,2009-10-01,22.020000457763672
SNPS,2009-11-01,22.469999313354492
SNPS,2009-12-01,22.280000686645508
SNPS,2010-01-01,21.270000457763672
SNPS,2010-02-01,21.899999618530273
SNPS,2010-03-01,22.3700008392334
SNPS,2010-04-01,22.65999984741211
SNPS,2010-05-01,21.420000076293945
SNPS,2010-06-01,20.8700008392334
SNPS,2010-07-01,21.84000015258789
SNPS,2010-08-01,22.860000610351562
SNPS,2010-09-01,24.770000457763672
SNPS,2010-10-01,25.579999923706055
SNPS,2010-11-01,25.690000534057617
SNPS,2010-12-01,26.90999984741211
SNPS,2011-01-01,27.1299991607666
SNPS,2011-02-01,27.719999313354492
SNPS,2011-03-01,27.649999618530273
SNPS,2011-04-01,27.389999389648438
SNPS,2011-05-01,27.34000015258789
SNPS,2011-06-01,25.709999084472656
SNPS,2011-07-01,23.969999313354492
SNPS,2011-08-01,25.8799991607666
SNPS,2011-09-01,24.360000610351562
SNPS,2011-10-01,26.809999465942383
SNPS,2011-11-01,27.969999313354492
SNPS,2011-12-01,27.200000762939453
SNPS,2012-01-01,29.170000076293945
SNPS,2012-02-01,30.469999313354492
SNPS,2012-03-01,30.65999984741211
SNPS,2012-04-01,30.010000228881836
SNPS,2012-05-01,29.549999237060547
SNPS,2012-06-01,29.43000030517578
SNPS,2012-07-01,30.290000915527344
SNPS,2012-08-01,33.029998779296875
SNPS,2012-09-01,32.9900016784668
SNPS,2012-10-01,32.20000076293945
SNPS,2012-11-01,32.86000061035156
SNPS,2012-12-01,31.84000015258789
SNPS,2013-01-01,33.439998626708984
SNPS,2013-02-01,35.029998779296875
SNPS,2013-03-01,35.880001068115234
SNPS,2013-04-01,35.56999969482422
SNPS,2013-05-01,36.439998626708984
SNPS,2013-06-01,35.75
SNPS,2013-07-01,37.040000915527344
SNPS,2013-08-01,36.2599983215332
SNPS,2013-09-01,37.70000076293945
SNPS,2013-10-01,36.41999816894531
SNPS,2013-11-01,36.630001068115234
SNPS,2013-12-01,40.56999969482422
SNPS,2014-01-01,39.86000061035156
SNPS,2014-02-01,40.400001525878906
SNPS,2014-03-01,38.40999984741211
SNPS,2014-04-01,37.619998931884766
SNPS,2014-05-01,38.4900016784668
SNPS,2014-06-01,38.81999969482422
SNPS,2014-07-01,37.77000045776367
SNPS,2014-08-01,40.900001525878906
SNPS,2014-09-01,39.70000076293945
SNPS,2014-10-01,40.97999954223633
SNPS,2014-11-01,43.38999938964844
SNPS,2014-12-01,43.470001220703125
SNPS,2015-01-01,42.9900016784668
SNPS,2015-02-01,46.40999984741211
SNPS,2015-03-01,46.31999969482422
SNPS,2015-04-01,46.880001068115234
SNPS,2015-05-01,49.88999938964844
SNPS,2015-06-01,50.650001525878906
SNPS,2015-07-01,50.84000015258789
SNPS,2015-08-01,46.93000030517578
SNPS,2015-09-01,46.18000030517578
SNPS,2015-10-01,49.97999954223633
SNPS,2015-11-01,50.08000183105469
SNPS,2015-12-01,45.61000061035156
SNPS,2016-01-01,42.900001525878906
SNPS,2016-02-01,44.75
SNPS,2016-03-01,48.439998626708984
SNPS,2016-04-01,47.52000045776367
SNPS,2016-05-01,51.66999816894531
SNPS,2016-06-01,54.08000183105469
SNPS,2016-07-01,54.15999984741211
SNPS,2016-08-01,59.290000915527344
SNPS,2016-09-01,59.349998474121094
SNPS,2016-10-01,59.310001373291016
SNPS,2016-11-01,60.47999954223633
SNPS,2016-12-01,58.86000061035156
SNPS,2017-01-01,62.88999938964844
SNPS,2017-02-01,71.44000244140625
SNPS,2017-03-01,72.12999725341797
SNPS,2017-04-01,73.69999694824219
SNPS,2017-05-01,74.87000274658203
SNPS,2017-06-01,72.93000030517578
SNPS,2017-07-01,76.56999969482422
SNPS,2017-08-01,80.41999816894531
SNPS,2017-09-01,80.52999877929688
SNPS,2017-10-01,86.5199966430664
SNPS,2017-11-01,90.37999725341797
SNPS,2017-12-01,85.23999786376953
SNPS,2018-01-01,92.61000061035156
SNPS,2018-02-01,84.66999816894531
SNPS,2018-03-01,83.23999786376953
SNPS,2018-04-01,85.51000213623047
SNPS,2018-05-01,88.06999969482422
SNPS,2018-06-01,85.56999969482422
SNPS,2018-07-01,89.43000030517578
SNPS,2018-08-01,102.13999938964844
SNPS,2018-09-01,98.61000061035156
SNPS,2018-10-01,89.52999877929688
SNPS,2018-11-01,91.94000244140625
SNPS,2018-12-01,84.23999786376953
SNPS,2019-01-01,93.3499984741211
SNPS,2019-02-01,101.68000030517578
SNPS,2019-03-01,115.1500015258789
SNPS,2019-04-01,121.08000183105469
SNPS,2019-05-01,116.44000244140625
SNPS,2019-06-01,128.69000244140625
SNPS,2019-07-01,132.75999450683594
SNPS,2019-08-01,141.80999755859375
SNPS,2019-09-01,137.25
SNPS,2019-10-01,135.75
SNPS,2019-11-01,141.0399932861328
SNPS,2019-12-01,139.1999969482422
SNPS,2020-01-01,147.50999450683594
SNPS,2020-02-01,137.92999267578125
SNPS,2020-03-01,128.7899932861328
SNPS,2020-04-01,157.1199951171875
SNPS,2020-05-01,180.91000366210938
SNPS,2020-06-01,195.0
SNPS,2020-07-01,199.22000122070312
SNPS,2020-08-01,221.3000030517578
SNPS,2020-09-01,213.97999572753906
SNPS,2020-10-01,213.86000061035156
SNPS,2020-11-01,227.5
SNPS,2020-12-01,259.239990234375
SNPS,2021-01-01,255.4499969482422
SNPS,2021-02-01,245.2100067138672
SNPS,2021-03-01,247.77999877929688
SNPS,2021-04-01,247.05999755859375
SNPS,2021-05-01,254.33999633789062
SNPS,2021-06-01,275.7900085449219
SNPS,2021-07-01,287.989990234375
SNPS,2021-08-01,332.239990234375
SNPS,2021-09-01,299.4100036621094
SNPS,2021-10-01,333.17999267578125
SNPS,2021-11-01,341.0
SNPS,2021-12-01,368.5
SNPS,2022-01-01,310.5
SNPS,2022-02-01,312.3900146484375
SNPS,2022-03-01,333.2699890136719
SNPS,2022-04-01,286.7900085449219
SNPS,2022-05-01,319.20001220703125
SNPS,2022-06-01,303.70001220703125
SNPS,2022-07-01,367.5
SNPS,2022-08-01,346.0199890136719
SNPS,2022-09-01,305.510009765625
SNPS,2022-10-01,292.54998779296875
SNPS,2022-11-01,339.5400085449219
SNPS,2022-12-01,319.2900085449219
SNPS,2023-01-01,353.75
SNPS,2023-02-01,363.760009765625
SNPS,2023-03-01,386.25
SNPS,2023-04-01,371.32000732421875
SNPS,2023-05-01,454.9599914550781
SNPS,2023-06-01,435.4100036621094
SNPS,2023-07-01,451.79998779296875
SNPS,2023-08-01,458.8900146484375
SNPS,2023-09-01,460.45001220703125
SBUX,2000-01-01,3.1638426780700684
SBUX,2000-02-01,3.4728119373321533
SBUX,2000-03-01,4.43061637878418
SBUX,2000-04-01,2.9892754554748535
SBUX,2000-05-01,3.3615829944610596
SBUX,2000-06-01,3.775602102279663
SBUX,2000-07-01,3.7076284885406494
SBUX,2000-08-01,3.621117353439331
SBUX,2000-09-01,3.9609837532043457
SBUX,2000-10-01,4.418257713317871
SBUX,2000-11-01,4.5047688484191895
SBUX,2000-12-01,4.375001430511475
SBUX,2001-01-01,4.937324523925781
SBUX,2001-02-01,4.708685398101807
SBUX,2001-03-01,4.195798873901367
SBUX,2001-04-01,3.82627272605896
SBUX,2001-05-01,3.859888792037964
SBUX,2001-06-01,4.548022747039795
SBUX,2001-07-01,3.5672338008880615
SBUX,2001-08-01,3.335876703262329
SBUX,2001-09-01,2.954237937927246
SBUX,2001-10-01,3.3853118419647217
SBUX,2001-11-01,3.503955125808716
SBUX,2001-12-01,3.766950845718384
SBUX,2002-01-01,4.7002854347229
SBUX,2002-02-01,4.550002574920654
SBUX,2002-03-01,4.573731422424316
SBUX,2002-04-01,4.512430191040039
SBUX,2002-05-01,4.801133155822754
SBUX,2002-06-01,4.913843631744385
SBUX,2002-07-01,3.8816394805908203
SBUX,2002-08-01,3.974578857421875
SBUX,2002-09-01,4.085312366485596
SBUX,2002-10-01,4.7141265869140625
SBUX,2002-11-01,4.298871040344238
SBUX,2002-12-01,4.029943943023682
SBUX,2003-01-01,4.49265718460083
SBUX,2003-02-01,4.637008190155029
SBUX,2003-03-01,5.0937886238098145
SBUX,2003-04-01,4.648871421813965
SBUX,2003-05-01,4.878249168395996
SBUX,2003-06-01,4.854522705078125
SBUX,2003-07-01,5.404240131378174
SBUX,2003-08-01,5.6138434410095215
SBUX,2003-09-01,5.694915771484375
SBUX,2003-10-01,6.248589515686035
SBUX,2003-11-01,6.361301422119141
SBUX,2003-12-01,6.557065486907959
SBUX,2004-01-01,7.239268779754639
SBUX,2004-02-01,7.395482540130615
SBUX,2004-03-01,7.488417625427246
SBUX,2004-04-01,7.696045398712158
SBUX,2004-05-01,8.028251647949219
SBUX,2004-06-01,8.599717140197754
SBUX,2004-07-01,9.291810035705566
